category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Radiator Repair,Los Angeles CA,Brake Auto Center,(323) 857-5672,581 W Pico Blvd,"Los Angeles, CA 90015",CA,90015.0,http://brakeautocenter.com,,,no,,,,,,,0,timeout,USA,Auto Services
Roadside Assistance,Dallas TX,Al's Towing,(214) 570-0030,,,,,http://alstowingtx.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,Dallas TX,AIR PORT DALLAS TOWING SERVICE,(214) 644-0146,,,,,http://www.dallastowing.net,,,no,,,"https://www.linkedin.com/, https://twitter.com/, https://www.facebook.com/",,"Need an Emergency Dallas Towing? | Call (214) 644-0058 | Long and short distance towing. Tire change. Gas delivery. Car Locksout. Car Jump Start or replace battery. flat tire. Covering throughout Dallas, and the local areas.",https://www.dallastowing.net/static/towingtxred/favicon.png,65,success,USA,Auto Services
Towing,San Antonio TX,Day or Night Towing,(210) 339-2938,,,,,http://yellowpages.com/san-antonio-tx/mip/armada-towing-22969568,,,no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Dallas TX,Cazares Towing & Recovery,(214) 431-8319,,,,,http://cazarestowingrecovery.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,Autotron Systems Inc,(718) 482-7570,3626 37th St,"Long Island City, NY 11101",NY,11101.0,http://autotronsystemsinc.localsearch.com,,38 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,Maas,(305) 244-1330,3601 36th Ave,"Astoria, NY 11106",NY,11106.0,https://mandragoras.org,,,no,,impallari@gmail.com,,,,"https://img1.wsimg.com/isteam/ip/57a3c6de-77ee-4130-9bae-5a31058a1e50/logo/2e656b86-31f6-496b-b229-1c9da629355b.jpg/:/rs=w:57,h:57,m",85,success,USA,Auto Services
Auto Repair,Memphis TN,Legacy Automotive Repair,(901) 244-7290,5434 Pleasant View Rd,"Memphis, TN 38134",TN,38134.0,http://legacyautomotiverepair.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,Dallas TX,JC  Auto Repair,(469) 583-7910,,,,,http://jcautorepair.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Car Stereo Systems,Los Angeles CA,Golden Wedding Videos Los Angeles,(818) 839-1508,1933 S Broadway,"Los Angeles, CA 90007",CA,90007.0,https://www.losangelesweddingvideographerprices.com,,9 Years,no,,,,,Wedding videographer Los Angeles - affordable and 5-star rated wedding videographer in LA. Packages start at $600! Budget friendly wedding videography prices Los Angeles.,https://www.losangelesweddingvideographerprices.com/uploads/7/4/9/4/7494702/1-6-44-escondido-orfila-winery-weddings-photography-videography-dj-by-ggse-san-diego-orig_orig.jpg,70,success,USA,Auto Services
Auto AC Repair,Chicago IL,Cermak Auto Center,(773) 277-4490,2908 W Cermak Rd,"Chicago, IL 60623",IL,60623.0,http://www.cermakautocare.com,,(3),no,,,,,We are the best auto care center in Cicero. Our body and emission repairs shop located in Chicago IL. Call us Today-  (773) 801-1787.,http://www.cermakautocare.com/uploads/1/4/6/0/14600642/published/img-6930.jpg?1603220903,70,success,USA,Auto Services
Towing,San Antonio TX,Always Towing,(210) 339-2946,,,,,http://yellowpages.com/san-antonio-tx/mip/armada-towing-22969568,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,New York NY,Alpha Enigma 1,(989) 878-5454,,,,,https://website-url.com,,2 Years,no,,,,,,,75,success,USA,Auto Services
Auto Repair,Chicago IL,M & G's Auto Repair,(773) 979-1600,2900 W Lake St,"Chicago, IL 60612",IL,60612.0,http://mgsautorepair.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Tire Shops,New York NY,111st atlantic tire shop,(347) 776-0656,9177 115th St,"Richmond Hill, NY 11418",NY,11418.0,http://111statlantictireshop.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Cincinnati OH,CARQUEST Auto Parts,(513) 385-7302,9780 Colerain Ave,"Cincinnati, OH 45251",OH,45251.0,http://carquest.com,,,no,,,,,,,65,success,USA,Auto Services
Auto AC Repair,Chicago IL,Western-Bryn Mawr Auto Repair,(773) 275-7767,5556 N Western Ave,"Chicago, IL 60625",IL,60625.0,http://westernbrynmawrautorepair.localsearch.com,,(2),no,,,,,,,50,success,USA,Auto Services
Auto AC Repair,Chicago IL,Kraj Auto & Truck Repair Service,(773) 637-3884,6148 W Diversey Ave,"Chicago, IL 60639",IL,60639.0,http://krajautorepairexperts.localsearch.com,,(5),no,,,,,,,65,success,USA,Auto Services
Auto Repair,Chicago IL,Aa-1 Motors Inc,(773) 286-5853,6106 W Irving Park Rd,"Chicago, IL 60634",IL,60634.0,http://aa1motorsinc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Shops,New York NY,Mac Tire,(718) 445-2004,2048A 130th St,"College Point, NY 11356",NY,11356.0,http://yellowpages.com/college-point-ny/mip/j-w-tire-corp-4984030,,,no,,,,,,,65,success,USA,Auto Services
Auto AC Repair,Chicago IL,"Uno Auto Service, Inc.",(773) 625-0299,8335 W Irving Park Rd,"Chicago, IL 60634",IL,60634.0,https://www.unoautoservice.com,,(5),no,,,,,,,70,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Al Camshaft Grinder,(323) 234-6910,2706 S Central Ave,"Los Angeles, CA 90011",CA,90011.0,http://alcamshaftgrinder.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,Free Gift Cards,(917) 310-3731,,,,,http://freegiftcardsny.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Automotive Machine Shops,San Jose CA,"Lenz Precision Technology, Inc.",(650) 966-1784,355 Pioneer Way,"Mountain View, CA 94041",CA,94041.0,https://www.lenztech.com,,54 Years,no,,admin@lenztech.com,https://www.linkedin.com/company/lenz-precision-technologies-inc/about/,,"At Lenz Precision Technology Inc., we provide quality machined parts throughout Northern California. Click the link above to learn more about our machining.",https://www.lenztech.com/images/favicon.jpg,85,success,USA,Auto Services
Auto Repair,Memphis TN,Mrh Automotive,(901) 249-4993,5395 Pleasant View Rd,"Memphis, TN 38134",TN,38134.0,http://mrhautomotive.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Roadside Assistance,Dallas TX,Alliance Wrecker Service,(214) 570-0295,,,,,http://alliancewreckerservice464822638.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Mercedes Auto Body shop,(213) 384-3177,2918 W Temple St,"Los Angeles, CA 90026",CA,90026.0,http://mercedesautobodyshop.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Fort Lauderdale FL,Magnetti Auto Repair,(954) 573-7121,5127 N Dixie Hwy,"Deerfield Beach, FL 33064",FL,33064.0,https://brazuca.online/en/business-listing/magnetti-auto-repair-llc,,13 Years,no,,,,,,,0,timeout,USA,Auto Services
Tire Shops,New York NY,Elm Tire Svc,(201) 955-0046,614 Elm St,"Kearny, NJ 07032",NJ,7032.0,http://elmtiresvc.localsearch.com,,35 Years,no,,,,,,,65,success,USA,Auto Services
Tire Repair,Austin TX,AMW European Auto Repair,(512) 750-8341,401 Ranch Road 620 N,"Lakeway, TX 78734",TX,78734.0,https://www.amwautorepair.com,,,no,,"c183baa23371454f99f417f6616b724d@sentry.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io, amwautorepair@gmail.com",,,"AMW European Auto Repair: We offer services tailored for all your BMW, Mercedes, Porsche, Mini and Land Rover needs.",https://static.wixstatic.com/media/7aa139_eed82ed38496472bbcef4ba0407bd8fa%7Emv2_d_1666_1666_s_2.png/v1/fill/w_192%2Ch_192%2Clg_1%2Cusm_0.66_1.00_0.01/7aa139_eed82ed38496472bbcef4ba0407bd8fa%7Emv2_d_1666_1666_s_2.png,70,success,USA,Auto Services
Roadside Assistance,Dallas TX,Monty's Unlocking Service,(972) 704-4166,,,,,http://montysunlockingservice.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Chicago IL,Lincoln Wilson Service,(773) 271-3877,5101 N Western Ave,"Chicago, IL 60625",IL,60625.0,http://www.lincolnwilsonservice.com,,,no,,contact@sansoxygen.com,"https://www.facebook.com/219960944808977, https://www.instagram.com/lincolnwilsonservice",,Lincoln Wilson Auto & Collision Center has been gladly serving the Lincoln Square and surrounding areas for over 32 years. Auto Repair Lincoln Square! ,"http://img1.wsimg.com/isteam/ip/c96f599a-62ea-49c1-a65f-579a7f259a74/favicon/5cf67712-3b12-4708-a591-dd3af2616d1c.JPG/:/rs=w:16,h:16,m",65,success,USA,Auto Services
Auto Repair,Chicago IL,Fifield,(312) 424-6232,1432 N State Pkwy,"Chicago, IL 60610",IL,60610.0,http://fifield.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Elite Test Only,(323) 262-8486,2740 E Olympic Blvd,"Los Angeles, CA 90023",CA,90023.0,http://elitetestonly.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Chicago IL,European Auto LTD,(773) 348-5440,2547 N Lincoln Ave,"Chicago, IL 60614",IL,60614.0,http://www.europeanautoltd.net,,55 Years,no,,"Steve@europeanautoltd.net, Help@europeanautoltd.net, Vic@europeanautoltd.net",,,,http://www.europeanautoltd.net/favicon.jpg,60,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Y S 76 Auto Care,(213) 738-7676,801 S Hoover St,"Los Angeles, CA 90005",CA,90005.0,https://www.76.com/station/U76-YST-INC-0000804344,,32 Years,no,,,"https://www.instagram.com/76, https://www.facebook.com/76gas",,Find a 76 Gas station near you!,https://www.76.com/wp-content/themes/phillips66/dist/images/p76-favicon-16x16.png,75,success,USA,Auto Services
Towing,San Antonio TX,Kentex Auto & Towing,(210) 444-1792,,,,,http://kentexautotowing.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,Dallas TX,Jon's Towing Service,(520) 809-6127,,,,,http://jonstowingservice.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Boston MA,Sacco's Auto Repair,(978) 531-9618,121 Lynn St,"Peabody, MA 01960",MA,1960.0,http://saccosautorepair.com,,48 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Chicago IL,South Loop Auto Service Inc,(773) 925-5825,1250 W 59th St,"Chicago, IL 60636",IL,60636.0,http://www.southloopautobody.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Memphis TN,Honeywell Automotive,(901) 566-2621,2560 Thousand Oaks Blvd,"Memphis, TN 38118",TN,38118.0,http://honeywellautomotive.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Roadside Assistance,Dallas TX,J & J Towing Inc,(214) 351-4900,,,,,http://jjtowinginctx.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Chicago IL,Chicanos Drive Shafts Inc,(773) 486-2361,4305 W Division St,"Chicago, IL 60651",IL,60651.0,http://yellowpages.com/chicago-il/mip/chi-city-auto-repair-inc-480700832,,24 Years,no,,,,,,,65,success,USA,Auto Services
Tire Repair,Seattle WA,Inglewood Auto Repair,(425) 488-1148,16912 Juanita Dr NE,"Kenmore, WA 98028",WA,98028.0,http://yellowpages.com/kenmore-wa/mip/advanced-european-service-21987659,,(1),no,,,,,,,50,success,USA,Auto Services
Towing,San Antonio TX,Best Prices Towing,(210) 780-3502,,,,,http://yellowpages.com/san-antonio-tx/mip/armada-towing-22969568,,,no,,,,,,,65,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Lee's Smog Station,(213) 742-6773,1940 S Hoover St,"Los Angeles, CA 90007",CA,90007.0,http://leessmogstation.localsearch.com,,33 Years,no,,,,,,,50,success,USA,Auto Services
Roadside Assistance,Dallas TX,Tow U 4 Less,(214) 697-8496,,,,,http://towu4less.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Chicago IL,Doctor Auto Radiator,(773) 276-6450,1947 N Pulaski Rd,"Chicago, IL 60639",IL,60639.0,http://doctorautoradiator.localsearch.com,,20 Years,no,,,,,,,65,success,USA,Auto Services
Radiator Repair,Los Angeles CA,AA Smog Inc,(323) 264-7664,3029 E 4th St,"Los Angeles, CA 90063",CA,90063.0,http://aasmogincca.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Memphis TN,Tnt,(901) 308-2251,4200 Lamar Ave,"Memphis, TN 38118",TN,38118.0,http://yellowpages.com/memphis-tn/mip/memphis-auto-repair-service-inc-468740448,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Memphis TN,Full Tune,(901) 590-0298,5434 Pleasant View Rd,"Memphis, TN 38134",TN,38134.0,http://fulltune.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Roadside Assistance,Dallas TX,Vinni's Towing & Recovery,(214) 809-2669,,,,,http://vinnistowingrecovery.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Roadside Assistance,Dallas TX,Tough Time Towing,(214) 623-8110,,,,,http://toughtimetowing.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Chicago IL,Rafa's Auto Repair,(773) 407-0871,1211 N California Ave,"Chicago, IL 60622",IL,60622.0,http://yelp.com/biz/grace-auto-repair-chicago,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Cincinnati OH,NAPA Auto Parts,(513) 651-0090,1200 Gest St,"Cincinnati, OH 45203",OH,45203.0,http://www.napaonline.com,,,no,,,,,,,0,timeout,USA,Auto Services
Remanufactured Engines,Fort Lauderdale FL,Dr. Brakes - Complete Auto Repair,(954) 345-7887,11590 Wiles Rd,"Coral Springs, FL 33076",FL,33076.0,http://www.drbrakesusa.com,,(6),no,,,,,,,0,timeout,USA,Auto Services
Auto AC Repair,Chicago IL,Baha Auto Sales,(773) 278-7654,4257 W North Ave,"Chicago, IL 60639",IL,60639.0,https://www.bahaauto.com/about-us,,(19),no,,,,,,,0,timeout,USA,Auto Services
Tire Shops,New York NY,Auto Fix Flat Tire Corp,(718) 277-5210,3473 Atlantic Ave,"Brooklyn, NY 11208",NY,11208.0,http://autofixflattirecorp.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,San Antonio TX,Idia Towing,(210) 560-2787,,,,,http://idiatowing.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Automotive Machine Shops,Birmingham AL,Conductive Corp,(205) 428-0408,1050 Powder Plant Rd,"Bessemer, AL 35022",AL,35022.0,http://conductivecorp.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Cincinnati OH,Ulmer's Auto Care,(513) 657-4862,6389 Salem Rd,"Cincinnati, OH 45230",OH,45230.0,https://www.ulmersautocare.com/location/anderson,,90 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,E & Y Distributors Inc,(718) 677-7373,3501 Vernon Blvd,"Astoria, NY 11106",NY,11106.0,https://eydistributors.com,,29 Years,no,,"eydistributors@aol.com, info@eydistributors.com",,,,,70,success,USA,Auto Services
Auto Repair,Chicago IL,CDE Collision Damage Experts,(773) 434-2424,5710 S Western Ave,"Chicago, IL 60636",IL,60636.0,https://cdecollisioncenters.com,,(1),no,,"red@2x.png, pink@2x.png","https://www.twitter.com/CDECollision, https://www.facebook.com/CDECollision/",,,https://www.cdecollisioncenters.com/wp-content/uploads/2018/09/CDE-COLLISION-CENTERS-Header-LOGO.jpg,75,success,USA,Auto Services
Towing,San Antonio TX,Carvajal Towing,(210) 842-2291,,,,,http://carvajaltowing.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Lithia Automotive Group,(213) 745-7200,1900 S Figueroa St,"Los Angeles, CA 90007",CA,90007.0,https://www.dtlamotors.com,,,no,,EmailImports_2739_7786@carloan.com,,,"Explore DTLA Auto Group, part of Lithia. Shop new and used vehicles, experience trusted service, and enjoy a seamless car buying journey in the heart of Los Angeles.",https://www.dtlamotors.com/static/sites/l/lithiagroupsite/images/site-favicon-default.ico?r=1767384835294,70,success,USA,Auto Services
Remanufactured Engines,Fort Lauderdale FL,Mazel Auto Repair,(561) 756-8446,802 N Dixie Hwy,"Boca Raton, FL 33432",FL,33432.0,http://www.mazelautorepair.com,,(2),no,,,,,,,0,timeout,USA,Auto Services
Auto Body Shops,San Diego CA,Darby's Paint & Autobody,(619) 293-3088,2624 Adams Ave,"San Diego, CA 92116",CA,92116.0,http://www.darbysauto.com,,(1),no,,,,,,,0,timeout,USA,Auto Services
Radiator Repair,Los Angeles CA,Bill's Automotive,(323) 222-2419,1796 N Spring St,"Los Angeles, CA 90031",CA,90031.0,http://billsautomotive.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Chicago IL,Stan's Service,(773) 284-1145,5811 W 63rd St,"Chicago, IL 60638",IL,60638.0,http://stansservice.com,,,no,,,,,,,0,timeout,USA,Auto Services
Car Stereo Systems,Los Angeles CA,RadioShack,(323) 731-2366,1714 S Western Ave,"Los Angeles, CA 90006",CA,90006.0,http://radioshack1867398.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Roadside Assistance,Dallas TX,Todd's Towing Inc,(214) 324-5220,,,,,http://toddstowinginctx.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Cincinnati OH,Savage Auto Supply,(513) 825-2203,2222 Sevenhills Dr,"Cincinnati, OH 45240",OH,45240.0,http://www.koiautoparts.com,,,no,,,"https://www.facebook.com/KOIAutoParts, https://www.linkedin.com/company/koi-auto-parts, https://twitter.com/KOIAutoParts",,KOI Auto Parts. Providing world class customer service and reliable auto parts and accessories for over 65 years! Find a store near you and check out our current sales. ,http://www.koiautoparts.com/koi.ico,65,success,USA,Auto Services
Tire Repair,Austin TX,Precision Tune Auto Care,(512) 990-3836,2308 W Pecan St,"Pflugerville, TX 78660",TX,78660.0,http://www.precisiontune.com/locations/pflugerville-tx,,(1),no,,,,,,,60,success,USA,Auto Services
Tire Repair,Austin TX,Reyes Auto Tire & Lube,(512) 312-2130,1891 Bebee Rd,"Kyle, TX 78640",TX,78640.0,http://reyesautotirelube.localsearch.com,,(3),no,,,,,,,50,success,USA,Auto Services
Tire Repair,Seattle WA,Top Tire Service,(425) 829-0722,17815 SE 146th St,"Renton, WA 98059",WA,98059.0,http://toptireservicewa.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Tire Shops,New York NY,Marwa Tire Shop,(718) 665-8450,250 E 139th St,"Bronx, NY 10451",NY,10451.0,http://marwatireshop.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,JC Auto and Truck Parts,(201) 659-7466,161 Laidlaw Ave,"Jersey City, NJ 07306",NJ,7306.0,http://yellowpages.com/jersey-city-nj/mip/jc-auto-and-truck-parts-14885747,,40 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Memphis TN,Hilty Customs,(901) 922-5431,5576 Pleasant View Rd,"Memphis, TN 38134",TN,38134.0,http://yellowpages.com/memphis-tn/mip/jones-mulch-co-llc-13659770,,12 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Memphis TN,Anything Mazda,(901) 602-3918,5576 Pleasant View Rd,"Memphis, TN 38134",TN,38134.0,http://www.anythingmazda.com,,12 Years,no,,,,,,,60,success,USA,Auto Services
Tire Repair,Seattle WA,Legend Automotive,(425) 771-6789,23504 56th Ave W,"Mountlake Terrace, WA 98043",WA,98043.0,http://legendautomotive.localsearch.com,,29 Years,no,,,,,,,60,success,USA,Auto Services
Tire Shops,New York NY,Crossbay Auto Tire Shop,(347) 480-5064,16055 Crossbay Blvd,"Howard Beach, NY 11414",NY,11414.0,http://crossbayautotireshop.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Repair,Austin TX,Dave's Ultimate Automotive,(512) 989-3283,900 W Pecan St,"Pflugerville, TX 78660",TX,78660.0,http://www.davesultimateautomotive.com/pflugerville,,(1),no,,,,,"Regardless of the make or model you drive (even a hybrid, truck, or fleet), count on Dave's Ultimate Automotive in Pflugerville, TX, for all auto repairs.",https://davesultimateautomotive.com/wp-content/plugins/autoshop-custom-common//images/favicon.png,60,success,USA,Auto Services
Towing,San Antonio TX,Idia Towing and Recovery,(210) 449-4607,,,,,http://idiatowingandrecovery.localsearch.com,,21 Years,no,,,,,,,60,success,USA,Auto Services
Auto AC Repair,Chicago IL,Citywide Transmission & Auto Repair,(773) 254-1633,3631 S Halsted St,"Chicago, IL 60609",IL,60609.0,,,(2),no,,,,,,,0,error,USA,Auto Services
Auto Repair,Chicago IL,Cedano's Auto Repair,(773) 721-0211,10400 S Torrence Ave,"Chicago, IL 60617",IL,60617.0,http://cedanosautorepair.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
