category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Auto Repair,New York NY,American Transmission,(646) 237-1115,40 Greenwich Ave,"New York, NY 10011",NY,10011.0,http://americantransmissionny.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Detailing,Cincinnati OH,Mike's Carwash,(859) 282-3630,8036 Burlington Pike,"Florence, KY 41042",KY,41042.0,https://mikescarwash.com/pages/locations,,,no,,,"https://www.facebook.com/MikesCarwash, https://www.instagram.com/mikes.carwash/, https://twitter.com/mikescarwash",,"Founded in 1948 in Fort Wayne, IN, Mike's Carwash is a family-owned company based in Cincinnati, OH with locations in Ohio, Indiana and Kentucky.",https://www.mikescarwash.com/images/pages/_browser_icon/mcw_icon.ico,85,success,USA,Auto Services
Auto Repair,New York NY,A Alvase Auto Club,(646) 307-4787,227 E 7th St,"New York, NY 10009",NY,10009.0,http://aalvaseautoclubny.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Repair,Los Angeles CA,Brite White Tire,(562) 927-6733,8225 Eastern Ave,"Bell Gardens, CA 90201",CA,90201.0,http://britewhitetire.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Towing,Phoenix AZ,Mp Towing,(602) 502-9894,,,,,http://mptowing.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Detailing,Cincinnati OH,DTI Professional Auto Detail,(513) 268-3381,11328 Tamarco Dr,"Blue Ash, OH 45242",OH,45242.0,https://www.dtiprofessionalautodetail.com,,30 Years,no,,,,,,,0,timeout,USA,Auto Services
Remanufactured Engines,Miami FL,Services Lorenzo Auto,(305) 635-2151,3151 NW 17th Ave,"Miami, FL 33142",FL,33142.0,http://serviceslorenzoauto.localsearch.com,,30 Years,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Miami FL,Taller Caceres,(305) 638-1150,2508 NW 21st Ter,"Miami, FL 33142",FL,33142.0,http://tallercaceres.localsearch.com,,34 Years,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Houston TX,David's Body Shop,(713) 910-1011,1314 1/2 Washington Ave,"Houston, TX 77002",TX,77002.0,http://yellowpages.com/houston-tx/mip/davids-body-shop-535212837,,,no,,,,,,,65,success,USA,Auto Services
Tire Repair,Los Angeles CA,Swift,(323) 744-2946,4928 E Florence Ave #11,"Bell, CA 90201",CA,90201.0,http://swiftgirlacauto.com/contact-us,,18 Years,no,,,,,,,0,error,USA,Auto Services
Remanufactured Engines,Atlanta GA,Grayson Automotive,(770) 736-9555,2188 Scenic Hwy N,"Snellville, GA 30078",GA,30078.0,http://grayson-automotive.hub.biz,,,no,,,"http://www.twitter.com/hubbiz, https://twitter.com/share, http://www.facebook.com/hubbiz",,"View Grayson Automotive in Snellville. View Phone, Address, Reviews, Complaints, Compliments and Similar Businesses to Grayson Automotive",https://hubbiz.net/images/favicon.ico,75,success,USA,Auto Services
Automotive Machine Shops,San Jose CA,Tymar Precision Inc,(408) 970-5124,1061 Richard Ave,"Santa Clara, CA 95050",CA,95050.0,http://terprecision.com,,,no,,,,,,,0,error,USA,Auto Services
Auto Repair,New York NY,New York City Auto Repair Courtesy Check,(646) 419-8489,310 E 15th St,"New York, NY 10003",NY,10003.0,http://yellowpages.com/new-york-ny/mip/ajax-auto-tech-tow-551715092,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,New York NY,Automotive A,(917) 595-3617,411 Bleecker St,"New York, NY 10014",NY,10014.0,http://automotiveany.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Atlanta GA,"Roswell Outback Automotive,Inc.",(770) 642-0661,670 Houze Way,"Roswell, GA 30076",GA,30076.0,http://www.roswelloutback.com,,31 Years,no,,,,,,,0,timeout,USA,Auto Services
Auto Body Shops,Houston TX,Xtreme Customs Co,(832) 286-4168,16920 Kuykendahl Rd,"Houston, TX 77068",TX,77068.0,http://xtremecustomsco.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Fort Lauderdale FL,Action Auto Electric Products,(954) 321-0440,3705 Davie Blvd,"Fort Lauderdale, FL 33312",FL,33312.0,http://actionautoelectricproducts.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,Phoenix AZ,Peralta Towing,(602) 578-8618,,,,,http://peraltatowing.localsearch.com,,17 Years,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Houston TX,Kings Auto Body,(713) 222-7521,1315b St Emanuel St,"Houston, TX 77003",TX,77003.0,http://kingsautobody459559195.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,New York NY,Fashion Garage,(212) 924-3065,69 5th Ave Apt 0-2B,"New York, NY 10003",NY,10003.0,http://fashiongarage.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Brake Repair,Denver CO,McDonald Hyundai,(303) 795-1100,6500 S Broadway,"Littleton, CO 80121",CO,80121.0,https://www.mcdonaldhyundai.com,,(8),no,,,,,,,70,success,USA,Auto Services
Car Detailing,Cincinnati OH,Richies Car Wash 2,(859) 282-0067,4180 Richardson Rd,"Independence, KY 41051",KY,41051.0,http://richiescarwash2.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Houston TX,A-1 Auto Restoration and Collision,(281) 858-6410,17410 W Little York Rd Ste E,"Houston, TX 77084",TX,77084.0,http://a1autorestoration.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Houston TX,Eternal Peace,(281) 776-0800,Houston Ave,"Houston, TX 77007",TX,77007.0,http://eternalpeace.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Repair,Los Angeles CA,Direct Tires,(818) 637-8473,6555 San Fernando Rd,"Glendale, CA 91201",CA,91201.0,http://yellowpages.com/glendale-ca/mip/direct-tires-450988786,,17 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Fort Lauderdale FL,Sparta Garage,(954) 776-0130,4531 Powerline Rd,"Fort Lauderdale, FL 33309",FL,33309.0,http://spartagarage.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Miami FL,Mb Corporation,(305) 870-0466,2525 NW 39th Ave,"Miami, FL 33142",FL,33142.0,http://mbcorporation.localsearch.com,,33 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Columbus OH,CARQUEST Auto Parts,(614) 934-2085,3101 Morse Rd,"Columbus, OH 43231",OH,43231.0,http://carquestautoparts560386877.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Houston TX,"Abrapour, Jabin",(713) 658-1755,1712 W Dallas St,"Houston, TX 77019",TX,77019.0,http://abrapourjabin.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Miami FL,LS Auto Repair Services Corp,(305) 634-9393,4300 NW 32nd Ave,"Miami, FL 33142",FL,33142.0,http://joseautorepair.com,,,no,,,,,,,65,success,USA,Auto Services
Brake Repair,Denver CO,Kellers Professional Auto Service,(303) 343-9200,18385 E Girard Ave,"Aurora, CO 80013",CO,80013.0,http://kellersprofessionalautoservice.localsearch.com,,(8),no,,,,,,,60,success,USA,Auto Services
Car Detailing,Cincinnati OH,Sparkle,(513) 829-9377,1319 Hicks Blvd Ste 5,"Fairfield, OH 45014",OH,45014.0,http://sparkle4916511.localsearch.com,,18 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Fort Lauderdale FL,Faubert Auto Repair Inc,(954) 641-7879,817 W Prospect Rd,"Fort Lauderdale, FL 33309",FL,33309.0,http://faubertautorepairinc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,Phoenix AZ,Global Tranz,(602) 443-3777,,,,,http://globaltranz3735210.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,New York NY,Ajax Auto Tech Tow,(646) 237-1493,15 Irving Pl,"New York, NY 10003",NY,10003.0,http://ajaxautotechtow.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Cleveland OH,S & S Automotive,(440) 944-5903,28831 Euclid Ave,"Wickliffe, OH 44092",OH,44092.0,http://yellowpages.com/wickliffe-oh/mip/tuffy-auto-service-centers-5686739,,(1),no,,,,,,,65,success,USA,Auto Services
Auto Repair,Fort Lauderdale FL,Poolboy Service & Repairs Inc,(954) 772-4005,4440 NE 19th Ave,"Fort Lauderdale, FL 33308",FL,33308.0,http://poolboyservicerepairsinc.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Miami FL,Landero Auto Repair Corp,(305) 871-9933,4029 NW 25th St,"Miami, FL 33142",FL,33142.0,http://joseautorepair.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Fort Lauderdale FL,Quality Auto Detailing & Towing,(954) 214-9221,3101 SW 23rd St,"Fort Lauderdale, FL 33312",FL,33312.0,http://qualityautodetailingtowing.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Miami FL,Lumbi Auto Repair,(305) 635-2209,2778 NW 21st Ter,"Miami, FL 33142",FL,33142.0,http://lumbiautorepair.localsearch.com,,24 Years,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Houston TX,Houston Craft,(713) 650-0050,2501 Austin St,"Houston, TX 77004",TX,77004.0,http://yellowpages.com/houston-tx/mip/mallys-auto-frame-body-3262401,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Columbus OH,MultiTurbos 21 CA Inc,(954) 328-4986,4116 Cambron Dr,"Columbus, OH 43219",OH,43219.0,http://multiturbos21cainc.localsearch.com,,13 Years,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Miami FL,Giovannes Car Repair Corp,(305) 637-0188,3240 NW 36th St,"Miami, FL 33142",FL,33142.0,http://giovannescarrepaircorp.localsearch.com,,19 Years,no,,,,,,,60,success,USA,Auto Services
Brake Repair,Denver CO,AutoNation Subaru Arapahoe,(303) 792-0330,9955 E Arapahoe Rd,"Englewood, CO 80112",CO,80112.0,http://autonationsubaruarapahoe.localsearch.com,,(3),no,,,,,,,60,success,USA,Auto Services
Auto Parts,Columbus OH,ABS Auto Supply Inc,(614) 684-2030,2190 Westbelt Dr,"Columbus, OH 43228",OH,43228.0,http://yellowpages.com/columbus-oh/mip/carquest-auto-parts-574540956,,,no,,,,,,,65,success,USA,Auto Services
Tire Repair,Los Angeles CA,Tony Allen Tires & Mechanic,(562) 927-8208,7701 Garfield Ave,"Bell Gardens, CA 90201",CA,90201.0,http://tonyallentiresmechanic.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Columbus OH,Autopart International,(614) 436-3440,865 Freeway Dr N,"Columbus, OH 43229",OH,43229.0,http://autopartintl.com,,69 Years,no,,,,,,,0,error,USA,Auto Services
Auto Parts,Columbus OH,Midwest Bayless Italian Auto,(614) 784-8870,277 W Johnstown Rd,"Columbus, OH 43230",OH,43230.0,https://www.midwest-bayless.com/contactus.aspx,,,no,,"Parts@Midwest-Bayless.com, parts@midwest-bayless.com","https://www.facebook.com/pages/Midwest-Bayless-Italian-Auto/281692337564, https://twitter.com/MidwestBayless",,Midwest-Bayless Italian Auto,https://www.midwest-bayless.com/images/bookmark-logo.jpg,85,success,USA,Auto Services
Auto Parts,Columbus OH,Kms Inc,(614) 527-9544,1675 Westbelt Dr,"Columbus, OH 43228",OH,43228.0,http://kmsincoh.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Detailing,Cincinnati OH,JDM Detailing & Paint Correction,(859) 652-5783,550 Mount Zion Rd,"Florence, KY 41042",KY,41042.0,http://jdmdetailingpaintcorrection.localsearch.com,,19 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Fort Lauderdale FL,Glen's Auto Repair Center Inc,(954) 714-3080,3067 NW 26th St,"Fort Lauderdale, FL 33311",FL,33311.0,http://glensautorepaircenterinc.localsearch.com,,78 Years,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Columbus OH,Transtar Industries,(614) 279-8460,3866 Fisher Rd,"Columbus, OH 43228",OH,43228.0,http://www.nickelsperformance.com,,,no,,"8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 8c4075d5481d476e945486754f783364@sentry.io",,,Nickels Performance is a wholesale distributor of high performance racing parts.,https://static.wixstatic.com/media/b3e18d_92fbb8a33aae497cba269af8865faa1b%7Emv2.png/v1/fill/w_192%2Ch_192%2Clg_1%2Cusm_0.66_1.00_0.01/b3e18d_92fbb8a33aae497cba269af8865faa1b%7Emv2.png,60,success,USA,Auto Services
Tire Repair,Los Angeles CA,Luis's Tires,(562) 696-6052,11919 Washington Blvd,"Whittier, CA 90606",CA,90606.0,http://luisstires.localsearch.com,,28 Years,no,,,,,,,60,success,USA,Auto Services
Towing,Phoenix AZ,Ace Flat Bed Towing,(602) 721-6173,,,,,http://aceflatbedtowing.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,New York NY,88 Car Service,(212) 883-8828,36 Union Sq E,"New York, NY 10003",NY,10003.0,http://88carserviceny.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Fort Lauderdale FL,P & L Auto Inc,(954) 771-6202,1050 W Commercial Blvd,"Fort Lauderdale, FL 33309",FL,33309.0,http://plautoinc.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Brake Repair,Denver CO,Bachman Auto,(303) 423-8993,5040 Ward Rd Unit A,"Wheat Ridge, CO 80033",CO,80033.0,http://bachmanauto.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Car Detailing,Cincinnati OH,Williams & Son Body Shop,(513) 895-4827,1017 Dayton St,"Hamilton, OH 45011",OH,45011.0,http://yellowpages.com/hamilton-oh/mip/wagers-auto-body-451269578,,,no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Miami FL,Carmedics Auto,(305) 762-6662,511 NW 54th St,"Miami, FL 33127",FL,33127.0,http://carmedicsauto.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Columbus OH,D-Terra Solutions,(614) 527-9370,4419 Equity Dr,"Columbus, OH 43228",OH,43228.0,http://www.hytecauto.com,,23 Years,no,,,https://www.instagram.com/hytecauto/,,"Somos una empresa establecida con más de 20 años de satisfacer las necesidades automotrices tanto en los EE. UU. como en los mercados internacionales. Nos adaptamos a las necesidades de nuestros clientes y aliados, poniendo a su disposición una línea de productos integrales de calidad comprobada y precios competitivos.",http://www.hytecauto.com/assets/img/favicon.ico,65,success,USA,Auto Services
Towing,Phoenix AZ,Fortified Towing,(602) 237-8382,,,,,http://fortifiedtowing.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,New York NY,Verna,(212) 206-1171,41 Union Sq W,"New York, NY 10003",NY,10003.0,http://vernany.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Houston TX,King's Auto Body,(713) 222-7521,1906 Scott St,"Houston, TX 77003",TX,77003.0,http://yellowpages.com/houston-tx/mip/sterling-auto-body-center-464565302,,,no,,,,,,,65,success,USA,Auto Services
Towing,Phoenix AZ,Quick Towing of Phoenix Az 85003,(602) 772-3191,,,,,,,,no,,,,,,,0,error,USA,Auto Services
Auto Repair,Fort Lauderdale FL,S O Teck,(954) 990-8031,984 NW 53rd St,"Fort Lauderdale, FL 33309",FL,33309.0,http://soteck.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Columbus OH,Parts & Equipment Warehouse Co,(614) 237-7653,4551 Wright Ave,"Columbus, OH 43213",OH,43213.0,http://partsequipmentwarehouseco.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Automotive Machine Shops,San Jose CA,VIP Manufacturing Corp,(408) 727-6545,1084 Martin Ave,"Santa Clara, CA 95050",CA,95050.0,http://vipmanufacturingcorp.localsearch.com,,63 Years,no,,,,,,,60,success,USA,Auto Services
Brake Repair,Denver CO,J & J Truck & Auto Center,(303) 364-4244,15551 E 6th Ave Ste 40,"Aurora, CO 80011",CO,80011.0,http://jjtruckautocenter.localsearch.com,,(1),no,,,,,,,65,success,USA,Auto Services
Auto Parts,Columbus OH,CARQUEST Auto Parts,(614) 878-2369,4930 W Broad St,"Columbus, OH 43228",OH,43228.0,http://carquestautoparts574540956.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Transport,Miami FL,Mission Auto Transport Inc,(754) 222-1546,9965 Miramar Pkwy,"Miramar, FL 33025",FL,33025.0,https://missionautotransport.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Fort Lauderdale FL,Ultimate Auto Care,(954) 485-4688,5270 N State Road 7,"Fort Lauderdale, FL 33319",FL,33319.0,https://www.theultimateautocare.com,,(1),no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,New York NY,Wk Lincoln Car & Limosine Service Inc,(212) 274-1166,108 Madison St,"New York, NY 10002",NY,10002.0,http://lincolnlimousine.com,,35 Years,no,,,,,,,0,timeout,USA,Auto Services
Tire Repair,Los Angeles CA,Crown City Tire,(626) 793-4181,80 W Bellevue Dr,"Pasadena, CA 91105",CA,91105.0,http://www.crowncitytire.com,,(1),no,,,,,,,0,timeout,USA,Auto Services
Remanufactured Engines,Atlanta GA,VSW Auto Repair,(770) 679-5946,1180 Green St SW,"Conyers, GA 30012",GA,30012.0,http://www.vswautorepair.com,,,no,,,,,,,0,timeout,USA,Auto Services
Towing,Phoenix AZ,Alliance Towing,(602) 272-1700,,,,,https://alliancetowing.com,,(1),no,,,,,,,0,timeout,USA,Auto Services
Auto Body Shops,Houston TX,Body PRO Paint Body,(832) 426-4796,905 Omar St,"Houston, TX 77009",TX,77009.0,http://yellowpages.com/houston-tx/mip/jj-auto-body-30261200,,,no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Miami FL,JC Body Shop,(305) 633-0108,5700 NW 35th Ave,"Miami, FL 33142",FL,33142.0,http://jcbodyshopfl.localsearch.com,,40 Years,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Phoenix AZ,Chamin Auto Service,(480) 264-3378,370 E Chandler Blvd,"Chandler, AZ 85225",AZ,85225.0,http://champion-autoservice.com,,,no,,,,,,,0,error,USA,Auto Services
Towing,Phoenix AZ,Absolute Towing,(480) 833-3303,,,,,http://absolutetowing460436421.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,New York NY,A Emergency 24,(917) 546-1701,74 Gansevoort St,"New York, NY 10014",NY,10014.0,http://aemergency24472416568.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Detailing,Louisville KY,Pro Detailing & Car Cleanup,(502) 962-1016,,"Louisville, KY 40219",KY,40219.0,http://prodetailingcarcleanup.localsearch.com,,(46),no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,Miami FL,M L R Distributors Inc,(305) 529-9921,5303 NW 7th St,"Miami, FL 33126",FL,33126.0,http://rm-distributors.com,,27 Years,no,,jvega@rm-distributors.com,,,Importers & Wholesalers of Quality Foods,https://rm-distributors.com/wp-content/themes/rmdist/images/favicon.ico,80,success,USA,Auto Services
Towing,Phoenix AZ,Jim's Roadside Rescue and Repair,(602) 513-0086,,,,,http://jimsroadsiderescueandrepairaz.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Cleveland OH,Rick's Auto Service,(440) 735-0784,20604 Krick Rd,"Bedford, OH 44146",OH,44146.0,http://autorepairswarren.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,New York NY,New York City Ruthful Auto Repair,(646) 396-5715,245 E 17th St,"New York, NY 10003",NY,10003.0,http://yellowpages.com/new-york-ny/mip/ajax-auto-tech-tow-551715092,,,no,,,,,,,65,success,USA,Auto Services
Tire Repair,Los Angeles CA,Constance Tire Service,(310) 386-5825,214 E Alondra Blvd,"Compton, CA 90220",CA,90220.0,http://constancetireservice.localsearch.com,,(3),no,,,,,,,65,success,USA,Auto Services
Auto Repair,Fort Lauderdale FL,Jared Auto Repair Inc,(954) 777-5118,5001 N State Road 7,"Fort Lauderdale, FL 33319",FL,33319.0,http://yellowpages.com/tamarac-fl/mip/automotive-super-service-10838021,,25 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Fort Lauderdale FL,Hamilton Family Auto Repair & Service,(954) 267-8880,985 NW 53rd St,"Fort Lauderdale, FL 33309",FL,33309.0,http://hamiltonfamilyautorepairservice.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Fort Lauderdale FL,Mtp Auto Repair,(954) 900-2188,1065 NW 53rd St,"Fort Lauderdale, FL 33309",FL,33309.0,http://mtpautorepair.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,Phoenix AZ,American Asset Recovery,(602) 774-1454,,,,,http://americanassetrecovery461977874.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
